Time,Group
1343059855,0
1343059873,0
1343059978,0
1343060189,0
1343060651,0
1343060703,0
1343063631,0
1343064351,0
1343067055,0
1343067087,0
1343067476,0
1343069359,0
1343072516,0
1343072604,0
1343073160,0
1343075153,0
1343075688,0
1343078736,0
1343078749,0
1343080981,0
1343081256,0
1343083093,0
1343083275,0
1343084541,0
1343088111,0
1343088221,0
1343089400,0
1343089826,0
1343089857,0
1343090238,0
1343090393,0
1343090525,0
1343090921,0
1343091074,0
1343091774,0
1343094480,0
1343094573,0
1343095272,0
1343095892,0
1343095897,0
1343096650,0
1343096935,0
1343097584,0
1343097688,0
1343097773,0
1343098106,0
1343098123,0
1343098650,0
1343100552,0
1343100760,0
1343101477,0
1343101485,0
1343101675,0
1343106900,0
1343107209,0
1343107340,0
1343107841,0
1343108465,0
1343108702,0
1343109042,0
1343109238,0
1343110854,0
1343110987,0
1343111286,0
1343111581,0
1343111607,0
1343112137,0
1343116179,0
1343117245,0
1343118290,0
1343122944,0
1343123806,0
1343128605,0
1343129380,0
1343130057,0
1343130529,0
1343131806,0
1343132887,0
1343133809,0
1343134786,0
1343136409,0
1343138418,0
1343139715,0
1343140634,0
1343143340,0
1343144075,0
1343144722,0
1343144739,0
1343144878,0
1343146170,0
1343146717,0
1343146976,0
1343147549,0
1343147648,0
1343147669,0
1343148022,0
1343148117,0
1343148707,0
1343150950,0
1343151898,0
1343151976,0
1343152905,0
1343153030,0
1343153253,0
1343153258,0
1343153298,0
1343153354,0
1343153357,0
1343153361,0
1343154163,0
1343154189,0
1343154383,0
1343155023,0
1343156434,0
1343156538,0
1343157456,0
1343159232,0
1343160611,0
1343161224,0
1343161342,0
1343162818,0
1343164091,0
1343165005,0
1343167271,0
1343168183,0
1343169682,0
1343169918,0
1343169942,0
1343170173,0
1343173175,0
1343177443,0
1343178083,0
1343179783,0
1343180976,0
1343181522,0
1343182565,0
1343182880,0
1343183131,0
1343185825,0
1343186492,0
1343186766,0
1343186844,0
1343189990,0
1343211707,0
1343215500,0
1343299791,0
1343300454,0
1343305384,0
1343306222,0
1343309011,0
1343310375,0
1343310844,0
1343312590,0
1343313147,0
1343313225,0
1343314007,0
1343314046,0
1343314113,0
1343314974,0
1343315311,0
1343315454,0
1343315726,0
1343315750,0
1343316541,0
1343316558,0
1343316645,0
1343316825,0
1343317333,0
1343317500,0
1343317728,0
1343318009,0
1343318110,0
1343318166,0
1343318449,0
1343318827,0
1343319074,0
1343319168,0
1343319338,0
1343319377,0
1343319468,0
1343319642,0
1343319650,0
1343319798,0
1343319919,0
1343319948,0
1343320010,0
1343320261,0
1343320329,0
1343320568,0
1343320807,0
1343320943,0
1343321423,0
1343321723,0
1343322221,0
1343322282,0
1343322446,0
1343323012,0
1343323391,0
1343323963,0
1343324011,0
1343324054,0
1343324768,0
1343325088,0
1343325327,0
1343325388,0
1343326097,0
1343326812,0
1343326870,0
1343327481,0
1343327599,0
1343327649,0
1343327857,0
1343327876,0
1343327973,0
1343328156,0
1343328374,0
1343330266,0
1343330644,0
1343330779,0
1343330917,0
1343330989,0
1343331627,0
1343331792,0
1343332014,0
1343332101,0
1343332560,0
1343332588,0
1343332671,0
1343332811,0
1343333699,0
1343333755,0
1343333930,0
1343334250,0
1343334287,0
1343334494,0
1343334507,0
1343334988,0
1343335091,0
1343335266,0
1343335365,0
1343335392,0
1343335544,0
1343336133,0
1343336411,0
1343336464,0
1343337017,0
1343337093,0
1343337127,0
1343337307,0
1343337312,0
1343337761,0
1343338107,0
1343338182,0
1343338185,0
1343338840,0
1343339020,0
1343339222,0
1343339561,0
1343339667,0
1343339758,0
1343340014,0
1343340198,0
1343340424,0
1343340735,0
1343340785,0
1343340796,0
1343342098,0
1343342246,0
1343342890,0
1343342994,0
1343343073,0
1343343262,0
1343343383,0
1343343689,0
1343343806,0
1343344083,0
1343344086,0
1343344107,0
1343344560,0
1343345053,0
1343350375,0
1343350556,0
1343351430,0
1343351584,0
1343351831,0
1343351939,0
1343352437,0
1343352442,0
1343352565,0
1343353249,0
1343353292,0
1343353940,0
1343354693,0
1343354766,0
1343354938,0
1343355220,0
1343355284,0
1343356099,0
1343356173,0
1343356615,0
1343357288,0
1343357424,0
1343358522,0
1343358971,0
1343359237,0
1343359297,0
1343360010,0
1343360049,0
1343360100,0
1343360473,0
1343360568,0
1343360765,0
1343361113,0
1343361440,0
1343361601,0
1343361603,0
1343362572,0
1343363140,0
1343363244,0
1343363891,0
1343364337,0
1343364486,0
1343364674,0
1343364907,0
1343364925,0
1343364936,0
1343364937,0
1343365057,0
1343365540,0
1343365773,0
1343365817,0
1343365854,0
1343365870,0
1343366076,0
1343366228,0
1343366438,0
1343366455,0
1343366465,0
1343366482,0
1343366528,0
1343366750,0
1343367083,0
1343367094,0
1343367252,0
1343367843,0
1343368130,0
1343368214,0
1343368612,0
1343368782,0
1343368831,0
