Time,Group
1343050445,0
1343053390,0
1343054455,0
1343054658,0
1343055725,0
1343057501,0
1343057714,0
1343060014,0
1343062105,0
1343062607,0
1343063240,0
1343064295,0
1343064529,0
1343065093,0
1343065134,0
1343067989,0
1343068693,0
1343068806,0
1343069633,0
1343070208,0
1343070249,0
1343070280,0
1343070329,0
1343070523,0
1343070624,0
1343070686,0
1343070891,0
1343071262,0
1343071293,0
1343071374,0
1343071416,0
1343071511,0
1343071988,0
1343072151,0
1343072629,0
1343072699,0
1343073367,0
1343073466,0
1343073706,0
1343075638,0
1343075831,0
1343076063,0
1343076135,0
1343076204,0
1343076233,0
1343076244,0
1343076263,0
1343076306,0
1343076384,0
1343076406,0
1343076442,0
1343076624,0
1343076661,0
1343076669,0
1343076877,0
1343077187,0
1343077206,0
1343077232,0
1343077314,0
1343077460,0
1343078101,0
1343078149,0
1343078465,0
1343079378,0
1343079381,0
1343079550,0
1343079669,0
1343079940,0
1343079983,0
1343080152,0
1343080321,0
1343080430,0
1343080555,0
1343080716,0
1343080832,0
1343080938,0
1343080965,0
1343081366,0
1343081483,0
1343081499,0
1343081529,0
1343081564,0
1343081564,0
1343081942,0
1343082049,0
1343082127,0
1343082409,0
1343082542,0
1343082577,0
1343082732,0
1343083569,0
1343083655,0
1343083861,0
1343084214,0
1343084432,0
1343084435,0
1343084461,0
1343084463,0
1343084748,0
1343084823,0
1343084879,0
1343084952,0
1343084998,0
1343085029,0
1343087965,0
1343088102,0
1343088140,0
1343088620,0
1343089257,0
1343089625,0
1343089864,0
1343089957,0
1343090169,0
1343090375,0
1343090392,0
1343090525,0
1343090526,0
1343090544,0
1343090581,0
1343090645,0
1343090922,0
1343091189,0
1343091553,0
1343092204,0
1343092262,0
1343092951,0
1343093637,0
1343094711,0
1343094980,0
1343095199,0
1343095415,0
1343095562,0
1343095753,0
1343095931,0
1343095988,0
1343096836,0
1343096894,0
1343097666,0
1343097832,0
1343098223,0
1343098350,0
1343098388,0
1343098440,0
1343098616,0
1343098647,0
1343099399,0
1343099732,0
1343099995,0
1343100024,0
1343100329,0
1343100777,0
1343101129,0
1343101162,0
1343101180,0
1343101395,0
1343101658,0
1343101731,0
1343102207,0
1343102825,0
1343103226,0
1343103529,0
1343104124,0
1343104297,0
1343104404,0
1343104538,0
1343105235,0
1343106200,0
1343106248,0
1343106899,0
1343107209,0
1343107379,0
1343107439,0
1343107721,0
1343108271,0
1343108614,0
1343108835,0
1343109172,0
1343109267,0
1343109548,0
1343109827,0
1343109881,0
1343109970,0
1343110057,0
1343110797,0
1343110914,0
1343111159,0
1343111197,0
1343112483,0
1343112708,0
1343112730,0
1343113273,0
1343113852,0
1343113861,0
1343113941,0
1343114606,0
1343115264,0
1343115670,0
1343116371,0
1343116436,0
1343116464,0
1343116480,0
1343117020,0
1343117026,0
1343117083,0
1343117615,0
1343117820,0
1343117820,0
1343118845,0
1343118953,0
1343119169,0
1343119237,0
1343120044,0
1343121611,0
1343121655,0
1343121762,0
1343122107,0
1343122185,0
1343122267,0
1343122433,0
1343123679,0
1343124464,0
1343124815,0
1343125426,0
1343125773,0
1343125972,0
1343126233,0
1343126650,0
1343126827,0
1343127358,0
1343127517,0
1343127954,0
1343128501,0
1343128803,0
1343130117,0
1343130767,0
1343131522,0
1343131604,0
1343131830,0
1343131955,0
1343131991,0
1343132177,0
1343132629,0
1343133099,0
1343133308,0
1343135493,0
1343137110,0
1343139016,0
1343141075,0
1343141232,0
1343141755,0
1343142745,0
1343142941,0
1343143164,0
1343146239,0
1343146803,0
1343148119,0
1343148284,0
1343149469,0
1343149510,0
1343149619,0
1343149703,0
1343149725,0
1343149944,0
1343150495,0
1343152436,0
1343153734,0
1343154997,0
1343155695,0
1343156065,0
1343156369,0
1343156424,0
1343157525,0
1343158611,0
1343158880,0
1343159061,0
1343159063,0
1343159191,0
1343159202,0
1343159443,0
1343159496,0
1343159661,0
1343159732,0
1343160616,0
1343161568,0
1343161610,0
1343161734,0
1343162004,0
1343162795,0
1343164579,0
1343164590,0
1343165116,0
1343165195,0
1343165374,0
1343165751,0
1343165808,0
1343166327,0
1343166413,0
1343167090,0
1343167113,0
1343168046,0
1343168370,0
1343169855,0
1343170152,0
1343171115,0
1343171473,0
1343171701,0
1343171842,0
1343172572,0
1343172974,0
1343173193,0
1343173443,0
1343173651,0
1343174029,0
1343174073,0
1343174441,0
1343174878,0
1343175260,0
1343175353,0
1343175389,0
1343175526,0
1343175543,0
1343175730,0
1343176113,0
1343176432,0
1343176755,0
1343177126,0
1343177139,0
1343177168,0
1343177410,0
1343177513,0
1343177549,0
1343177645,0
1343177719,0
1343177757,0
1343178075,0
1343178102,0
1343178355,0
1343178753,0
1343178768,0
1343178785,0
1343178794,0
1343178920,0
1343179107,0
1343179158,0
1343179313,0
1343179717,0
1343179815,0
1343180711,0
1343180835,0
1343180839,0
1343181390,0
1343181721,0
1343181768,0
1343181769,0
1343181854,0
1343181916,0
1343182004,0
1343182020,0
1343182352,0
